鄉鎮市區,交易標的,土地位置建物門牌,都市土地使用分區,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,土地移轉總面積平方公尺,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位移轉總面積(平方公尺),車位總價元,主建物面積,附屬建物面積,陽台面積,電梯,Lat,Lng
中壢區,房地(土地+建物),桃園市中壢區後興路一段９０巷３８號六樓,住,1101031,土地1建物1車位0,六層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,11.81,88.21,2,2,1,有,有,4580000,51922,0,0,57.53,0,6.35,有,24.9421623,121.2475943
中壢區,房地(土地+建物),桃園市中壢區金鋒五街５７號四樓,住,1110315,土地1建物1車位0,四層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,19.18,111.93,3,2,2,有,有,4800000,42884,0,0,83.02,2.69,9.14,有,24.9461377,121.2494134
中壢區,房地(土地+建物)+車位,桃園市中壢區青商路２０號五樓,住,1110316,土地1建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,32.78,209.92,3,2,2,有,有,18400000,90958,24.12,1500000,101.93,9.67,9.38,有,25.0049754,121.2167935
中壢區,房地(土地+建物),桃園市中壢區溪洲三街６３號四樓,住,1110313,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,27.81,84.72,3,2,2,有,無,4860000,57365,0,0,84.72,0,0,無,24.9606829,121.2306245
中壢區,房地(土地+建物)+車位,桃園市中壢區慈惠三街１５７巷１１號十四樓,住,1110307,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,26.5,209.84,4,2,2,有,有,11770000,56093,0,0,158.54,0.79,18.71,有,24.9641268,121.2251297
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路二段８９號七樓,住,1110320,土地1建物1車位2,七層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,42.76,258.38,4,2,3,有,有,22600000,87468,0,0,124.17,12.04,11.91,有,25.0084791,121.202825
中壢區,房地(土地+建物)+車位,桃園市中壢區春德路２９３號十五樓,商,1110401,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,15.14,130.29,2,1,1,有,有,11500000,88265,34.16,0,54.07,1.97,6.73,有,25.0143048,121.2111324
中壢區,房地(土地+建物),桃園市中壢區溪洲三街７６號九樓之２,住,1110320,土地1建物1車位0,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,13.5,83.03,4,3,2,有,有,5900000,71059,0,0,56.52,0.87,6.85,有,24.960716,121.2313207
中壢區,房地(土地+建物)+車位,桃園市中壢區永昌路１３５號十五樓,住,1110305,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,13.8,111.48,2,2,1,有,有,11300000,101363,34.53,0,44.01,2,4.62,有,25.0159042,121.2082055
中壢區,房地(土地+建物)+車位,桃園市中壢區洽溪路２２５號十四樓,住,1101124,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,19.33,134.55,1,1,1,有,有,12580000,93497,46.15,0,52.41,0,5.18,有,25.0085423,121.2067194
中壢區,房地(土地+建物),桃園市中壢區西園路二段１１號,農,1110314,土地1建物1車位0,全,一層,透天厝,住家用,加強磚造,53.08,50.2,0,0,0,無,無,4300000,85657,0,0,50.2,0,0,無,24.986146,121.2371026
中壢區,房地(土地+建物),桃園市中壢區吉林二路６１巷３２號,,1110317,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,73,90.59,3,3,3,有,無,9580000,105751,0,0,90.59,0,0,無,24.982046,121.247036
中壢區,房地(土地+建物),桃園市中壢區龍岡路二段３２１巷２１弄１３號,住,1110331,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,55.28,72.22,3,1,1,有,無,2048596,28366,0,0,72.22,0,0,無,24.9423958,121.2308455
中壢區,房地(土地+建物)+車位,桃園市中壢區永清街２８１巷７２號,農,1110323,土地2建物1車位2,全,四層,透天厝,住家用,鋼筋混凝土造,129.06,331.81,4,2,4,有,有,22000000,66303,0,0,305.84,3.69,21.54,有,24.9814518,121.2277253
中壢區,房地(土地+建物),桃園市中壢區元化路１１１巷２４之１號,住,1110324,土地1建物1車位0,二層,二層,公寓(5樓含以下無電梯),住家用,加強磚造,27.75,81.66,3,2,1,有,無,4860000,59515,0,0,81.66,0,0,無,24.9590709,121.2287992
中壢區,房地(土地+建物),桃園市中壢區元化路二段４５號三樓,住,1110308,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),辦公用,鋼筋混凝土造,30.46,222.54,0,0,0,無,有,12500000,56170,0,0,157.94,0,24.98,有,24.9624106,121.2213954
中壢區,房地(土地+建物)+車位,桃園市中壢區春德路２９５號六樓,商,1110313,土地1建物1車位1,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,7.8,61.07,1,1,1,有,有,7580000,124120,17.11,0,27.38,1.28,0,有,25.0142565,121.2108489
中壢區,房地(土地+建物),桃園市中壢區文化路３６４巷９號,住,1110322,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,75,83.42,3,2,2,有,無,6500000,77919,0,0,83.42,0,0,無,24.9793931,121.2508968
中壢區,房地(土地+建物),桃園市中壢區永福路１０３６號五樓之２,住,1110406,土地1建物1車位0,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,15.06,99.96,3,2,2,有,有,6000000,60024,0,0,82.6,1.21,8.99,有,24.9630095,121.2534411
中壢區,房地(土地+建物),桃園市中壢區福星五街６５號四樓,住,1110314,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,6.56,32.4,1,1,1,有,有,2250000,69444,0,0,23.86,0,4.59,有,24.96574,121.2311023
中壢區,房地(土地+建物),桃園市中壢區南園二路５７巷１８弄１６號,住,1110406,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,83,152.42,3,2,3,有,無,13300000,87259,0,0,152.42,0,0,無,24.9708011,121.2336921
中壢區,房地(土地+建物),桃園市中壢區龍和一街１８６號十二樓,住,1110302,土地1建物1車位0,十二層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,11.78,126.42,3,2,2,有,有,6100000,48252,0,0,78.39,1.16,13.73,有,24.9412895,121.2456988
中壢區,房地(土地+建物)+車位,桃園市中壢區後寮二路２２７巷２８號九樓,商,1110312,土地1建物1車位1,九層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,13.78,144.61,3,2,2,有,有,7600000,52555,28.05,0,77.44,0,10.21,有,24.9382706,121.2485226
中壢區,房地(土地+建物),桃園市中壢區吉林路９９巷２４號三樓,,1110309,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,26.25,61.2,3,2,1,有,無,4750000,77614,0,0,61.2,0,0,無,24.9828826,121.2491362
中壢區,房地(土地+建物),桃園市中壢區龍安六街７號三樓,住,1110302,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,15.28,75.83,2,1,1,有,有,4500000,59343,0,0,49.3,0,15.98,有,24.9438076,121.2446654
中壢區,房地(土地+建物),桃園市中壢區環中東路３１９之２號十三樓,住,1101213,土地1建物1車位0,十三層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,9.68,102.18,3,1,2,有,有,4700000,45997,0,0,63.17,6.18,13.04,有,24.9618579,121.2553408
中壢區,房地(土地+建物)+車位,桃園市中壢區興仁路二段２９７巷１８號二樓,住,1110318,土地1建物1車位1,二層,八層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,18.7,134.66,4,2,2,有,有,7280000,54062,0,0,84.16,2.82,10.82,有,24.9636461,121.265169
中壢區,房地(土地+建物),桃園市中壢區志成路８９號,住,1110222,土地1建物1車位0,全,三層,透天厝,住商用,鋼筋混凝土造,100,225.41,3,2,2,有,無,6164600,27348,0,0,225.41,0,0,無,24.9578645,121.2074784
中壢區,房地(土地+建物),桃園市中壢區高鐵南路二段３６２之５號十二樓,都市：其他:第一種商業區,1110321,土地2建物1車位0,十二層,二十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,8.42,64.7,1,1,1,有,有,9600000,148377,0,0,38,0,4.06,有,25.0014113,121.2033564
中壢區,房地(土地+建物)+車位,桃園市中壢區內江街２７號八樓,住,1110313,土地1建物1車位1,八層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,17.41,127.24,2,2,1,有,有,8600000,67589,0,0,50.92,3.4,4.11,有,24.9478243,121.2321718
中壢區,房地(土地+建物),桃園市中壢區榮安八街６８號,住,1110217,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,71,122.93,4,2,3,有,無,9900000,80534,0,0,96.14,20.69,6.1,無,24.9622968,121.2587495
中壢區,房地(土地+建物),桃園市中壢區榮安八街６６號,住,1110217,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,71,122.93,4,2,4,有,無,9900000,80534,0,0,96.14,20.69,6.1,無,24.9623231,121.2587348
中壢區,房地(土地+建物),桃園市中壢區新中二街４３之１號六樓,住,1110327,土地1建物1車位0,六層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,25.96,109.67,5,0,5,有,有,5720000,52156,0,0,81.4,0,6.95,有,24.9579767,121.242946
中壢區,房地(土地+建物),桃園市中壢區環北路３５２號十五樓之５,住,1110303,土地1建物1車位0,十五層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,5.12,65.94,1,1,1,有,有,6950000,105399,0,0,42.31,0,7.09,有,24.9657121,121.2241077
中壢區,房地(土地+建物),桃園市中壢區民權路三段３５巷１弄１１６號,住,1110408,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,41,54,2,1,1,有,無,2650000,49074,0,0,54,0,0,無,24.9701818,121.2147416
中壢區,房地(土地+建物),桃園市中壢區中園路３２之２號五樓,住,1110306,土地1建物1車位0,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,7.53,85.88,2,2,1,有,有,6650000,77434,0,0,54.78,2.03,7.7,有,24.9658129,121.2370908
中壢區,房地(土地+建物)+車位,桃園市中壢區環北路７１之１號五樓,住,1110321,土地2建物1車位1,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,22.95,204.46,4,2,2,有,有,12200000,59669,0,0,119.86,0.55,14.23,有,24.9663408,121.2185006
中壢區,房地(土地+建物),桃園市中壢區元生三街５號,住,1110312,土地1建物4車位0,一層,十層,華廈(10層含以下有電梯),商業用,鋼筋混凝土造,38.69,167.1,0,0,1,有,有,37000000,221424,0,0,124.27,0,0,有,24.9768059,121.2513489
中壢區,房地(土地+建物),桃園市中壢區榮民南路１５２巷９號,住,1110228,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,72.28,91.36,4,2,2,有,無,6580000,72023,0,0,91.36,0,0,無,24.954147,121.2567936
中壢區,房地(土地+建物)+車位,桃園市中壢區金鋒四街６２號十四樓,商,1110301,土地1建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,17.11,149.17,3,2,2,有,有,8100000,54300,0,1500000,73.95,0,9.39,有,24.9457442,121.2486981
中壢區,房地(土地+建物)+車位,桃園市中壢區九和五街１８號十五樓之１,住,1110316,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,19.61,198.84,4,2,2,有,有,15460000,86579,37.6,1500000,113.72,0.65,16.79,有,24.9643965,121.2236329
中壢區,房地(土地+建物),桃園市中壢區三光路３７７號,住,1110329,土地1建物1車位0,全,三層,透天厝,住家用,鋼筋混凝土造,86,163.52,6,2,6,有,無,7811900,47773,0,0,163.52,0,0,無,24.9646049,121.2158676
中壢區,房地(土地+建物),桃園市中壢區元化路２６８號十三樓之１２,住,1110306,土地1建物1車位0,十三層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,6.97,51.49,0,1,1,有,有,4450000,86425,0,0,33.45,0,4.84,有,24.9619128,121.2252101
中壢區,房地(土地+建物)+車位,桃園市中壢區自忠街９５之１號五樓,住,1110320,土地1建物1車位1,五層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,17.61,104.93,2,2,1,有,有,6050000,57657,0,0,53.44,1.3,8.46,有,24.944408,121.223864
中壢區,房地(土地+建物),桃園市中壢區中華路二段１８９巷１５９弄８號,工,1110319,土地3建物1車位0,全,一層,透天厝,住家用,磚造,206,46.36,0,0,0,無,無,8330000,179681,0,0,46.36,0,0,無,24.9623899,121.2401238
中壢區,房地(土地+建物),桃園市中壢區漢口街４４號,住,1110307,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,156,201.74,5,2,2,有,無,20000000,99138,0,0,193.68,8.06,0,無,24.9531414,121.2309647
中壢區,房地(土地+建物)+車位,桃園市中壢區松義路７２號十四樓,商,1110305,土地1建物1車位1,十四層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,13.92,150.5,2,2,2,有,有,11500000,76412,0,0,71.21,0,6.62,有,24.959401,121.1658374
中壢區,房地(土地+建物)+車位,桃園市中壢區松義路７６號十八樓,商,1110318,土地1建物1車位1,十八層,十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,19.91,193.1,3,2,2,有,有,13300000,68876,0,0,99.5,0,12.32,有,24.959401,121.1658374
中壢區,房地(土地+建物),桃園市中壢區福安一街１５巷１１號三樓,住,1110309,土地1建物1車位0,三層,六層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,26.25,115.84,3,2,2,有,有,6100000,52659,0,0,85.85,2.49,6.85,有,24.9691801,121.2332916
中壢區,房地(土地+建物),桃園市中壢區民權路１６２巷１之２號,住,1110323,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,22.11,48.36,3,2,1,有,無,3200000,66170,0,0,48.36,0,0,無,24.9593267,121.2177012
中壢區,房地(土地+建物),桃園市中壢區元生三街１１５巷１號三樓,住,1110322,土地1建物1車位0,三層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,22.2,101.18,3,2,1,有,有,6500000,64242,0,0,70.07,0,5.7,有,24.9780248,121.2534097
中壢區,房地(土地+建物)+車位,桃園市中壢區青商路５８號十三樓,住,1110306,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,20.58,140.47,2,1,1,有,有,11820000,84146,0,0,56.04,3.53,5.99,有,25.0081339,121.21957
中壢區,房地(土地+建物)+車位,桃園市中壢區領航北路二段２１８號十四樓,住,1110406,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,19.58,127.5,2,2,2,有,有,12100000,94902,0,0,57.74,3.28,4.15,有,25.008881,121.2044021
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路２３號六樓,住,1090911,土地1建物1車位1,六層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,24.92,150.64,3,2,2,有,有,11160000,83062,34.1,1480000,71.2,0,6.9,有,25.0028274,121.2093378
中壢區,房地(土地+建物)+車位,桃園市中壢區文發路１７號八樓,住,1100409,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,24.92,153.46,3,2,2,有,有,12680000,91907,34.1,1710000,71.2,0,6.9,有,25.002855,121.2093159
中壢區,房地(土地+建物)+車位,桃園市中壢區南園二路２９６巷１２號三樓,住,1110309,土地1建物1車位2,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,31.69,235.02,4,2,2,有,有,15000000,63824,0,0,103.75,3.12,10.38,有,24.9725891,121.2279467
中壢區,房地(土地+建物),桃園市中壢區慈惠二街４８號五樓,住,1110312,土地2建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,26.25,84.5,2,2,2,有,無,5000000,59172,0,0,71.4,13.1,0,無,24.96046,121.2244162
中壢區,房地(土地+建物),桃園市中壢區龍東路４４５巷３０９號六樓之３,住,1110320,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,6.59,35.64,1,1,1,有,有,1800000,50505,0,0,22.5,0,4.18,有,24.9349527,121.2495059
中壢區,房地(土地+建物),桃園市中壢區龍岡路一段７１號七樓,住,1110304,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,15.57,70.31,3,0,3,有,無,5300000,75380,0,0,68.2,0,0,有,24.9507833,121.2232007
中壢區,房地(土地+建物)+車位,桃園市中壢區中園路２８之１６號十四樓,住,1110316,土地1建物1車位1,十四層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,11.7,145.75,3,2,2,有,有,11000000,75472,24.48,0,83.38,0.95,3.22,有,24.96519,121.2374633
